ind1,ind2,SRI.observed,year,dyad
ind68,ind67,0.19544592,2011,ind67_ind68
ind69,ind67,0.001025641,2011,ind67_ind69
ind70,ind67,0.003931848,2011,ind67_ind70
ind72,ind67,0.012383901,2011,ind67_ind72
ind73,ind67,0.013313609,2011,ind67_ind73
ind74,ind67,0,2011,ind67_ind74
ind75,ind67,0.150105708,2011,ind67_ind75
ind76,ind67,0,2011,ind67_ind76
ind77,ind67,0.005940594,2011,ind67_ind77
ind78,ind67,0.007692308,2011,ind67_ind78
ind79,ind67,0.231418919,2011,ind67_ind79
ind80,ind67,0.165048544,2011,ind67_ind80
ind81,ind67,0.354978355,2011,ind67_ind81
ind82,ind67,0.272727273,2011,ind67_ind82
ind83,ind67,0.045454545,2011,ind67_ind83
ind84,ind67,0,2011,ind67_ind84
ind85,ind67,0,2011,ind67_ind85
ind86,ind67,0.174180328,2011,ind67_ind86
ind87,ind67,0,2011,ind67_ind87
ind88,ind67,0.001155402,2011,ind67_ind88
ind89,ind67,0,2011,ind67_ind89
ind90,ind67,0,2011,ind67_ind90
ind91,ind67,0,2011,ind67_ind91
ind92,ind67,0.251920123,2011,ind67_ind92
ind93,ind67,0,2011,ind67_ind93
ind94,ind67,0,2011,ind67_ind94
ind95,ind67,0,2011,ind67_ind95
ind96,ind67,0.013888889,2011,ind67_ind96
ind97,ind67,0.38,2011,ind67_ind97
ind98,ind67,0.318952234,2011,ind67_ind98
ind99,ind67,0,2011,ind67_ind99
ind100,ind67,0.192156863,2011,ind100_ind67
ind101,ind67,0.085271318,2011,ind101_ind67
ind102,ind67,0,2011,ind102_ind67
ind103,ind67,0.210309278,2011,ind103_ind67
ind2,ind1,0.062165059,2011,ind1_ind2
ind3,ind1,0.00388673,2011,ind1_ind3
ind4,ind1,0.079312257,2011,ind1_ind4
ind6,ind1,0.039444444,2011,ind1_ind6
ind7,ind1,0.174396135,2011,ind1_ind7
ind8,ind1,0.065825562,2011,ind1_ind8
ind9,ind1,0.235996327,2011,ind1_ind9
ind10,ind1,0.103376623,2011,ind1_ind10
ind11,ind1,0.003649635,2011,ind1_ind11
ind12,ind1,0.133333333,2011,ind1_ind12
ind13,ind1,0.184027778,2011,ind1_ind13
ind14,ind1,0.294228062,2011,ind1_ind14
ind15,ind1,0.044050863,2011,ind1_ind15
ind16,ind1,0.305568339,2011,ind1_ind16
ind17,ind1,0.326737027,2011,ind1_ind17
ind18,ind1,0.330446673,2011,ind1_ind18
ind20,ind1,0.044900222,2011,ind1_ind20
ind21,ind1,0.173718268,2011,ind1_ind21
ind22,ind1,0.057421452,2011,ind1_ind22
ind23,ind1,0.116048318,2011,ind1_ind23
ind24,ind1,0.284116331,2011,ind1_ind24
ind25,ind1,0.281696634,2011,ind1_ind25
ind26,ind1,0.282752902,2011,ind1_ind26
ind27,ind1,0.390232975,2011,ind1_ind27
ind28,ind1,0.412676699,2011,ind1_ind28
ind29,ind1,0.236133122,2011,ind1_ind29
ind30,ind1,0.015037594,2011,ind1_ind30
ind31,ind1,0.300382044,2011,ind1_ind31
ind32,ind1,0.003687769,2011,ind1_ind32
ind33,ind1,0.009223301,2011,ind1_ind33
ind34,ind1,0.111200645,2011,ind1_ind34
ind35,ind1,0.023414634,2011,ind1_ind35
ind36,ind1,0.275197628,2011,ind1_ind36
ind37,ind1,0.319412575,2011,ind1_ind37
ind38,ind1,0.177339901,2011,ind1_ind38
ind39,ind1,0.060751748,2011,ind1_ind39
ind40,ind1,0.444139194,2011,ind1_ind40
ind41,ind1,0.028806584,2011,ind1_ind41
ind42,ind1,0.210724365,2011,ind1_ind42
ind43,ind1,0.164991625,2011,ind1_ind43
ind44,ind1,0.172169811,2011,ind1_ind44
ind45,ind1,0.156967213,2011,ind1_ind45
ind46,ind1,0.032407407,2011,ind1_ind46
ind47,ind1,0.052322959,2011,ind1_ind47
ind48,ind1,0.092800666,2011,ind1_ind48
ind49,ind1,0.001071237,2011,ind1_ind49
ind50,ind1,0.385081585,2011,ind1_ind50
ind51,ind1,0.006500542,2011,ind1_ind51
ind52,ind1,0.080216802,2011,ind1_ind52
ind53,ind1,0.311489362,2011,ind1_ind53
ind54,ind1,0.089640365,2011,ind1_ind54
ind55,ind1,0.007132668,2011,ind1_ind55
ind56,ind1,0.00436205,2011,ind1_ind56
ind57,ind1,0.01890272,2011,ind1_ind57
ind58,ind1,0.006535948,2011,ind1_ind58
ind59,ind1,0,2011,ind1_ind59
ind60,ind1,0.031331593,2011,ind1_ind60
ind61,ind1,0.112781955,2011,ind1_ind61
ind63,ind1,0.293703397,2011,ind1_ind63
ind64,ind1,0.085359265,2011,ind1_ind64
ind65,ind1,0.105093834,2011,ind1_ind65
ind66,ind1,0.05680373,2011,ind1_ind66
ind68,ind1,0.011872639,2011,ind1_ind68
ind69,ind1,0.111611612,2011,ind1_ind69
ind70,ind1,0.085267134,2011,ind1_ind70
ind72,ind1,0.049751244,2011,ind1_ind72
ind73,ind1,0.028236548,2011,ind1_ind73
ind74,ind1,0.122334456,2011,ind1_ind74
ind75,ind1,0.003365115,2011,ind1_ind75
ind76,ind1,0.014827995,2011,ind1_ind76
ind77,ind1,0.009211284,2011,ind1_ind77
ind78,ind1,0.355402299,2011,ind1_ind78
ind79,ind1,0.014910026,2011,ind1_ind79
ind80,ind1,0.002717391,2011,ind1_ind80
ind81,ind1,0.021037868,2011,ind1_ind81
ind82,ind1,0.008508509,2011,ind1_ind82
ind83,ind1,0,2011,ind1_ind83
ind84,ind1,0.00122549,2011,ind1_ind84
ind85,ind1,0.101741023,2011,ind1_ind85
ind86,ind1,0.010561423,2011,ind1_ind86
ind87,ind1,0.033618234,2011,ind1_ind87
ind88,ind1,0.320620843,2011,ind1_ind88
ind89,ind1,0.06253619,2011,ind1_ind89
ind90,ind1,0.010222489,2011,ind1_ind90
ind91,ind1,0.06918239,2011,ind1_ind91
ind92,ind1,0.013280866,2011,ind1_ind92
ind93,ind1,0.00482509,2011,ind1_ind93
ind94,ind1,0.00473653,2011,ind1_ind94
ind95,ind1,0.032054951,2011,ind1_ind95
ind96,ind1,0.006578947,2011,ind1_ind96
ind97,ind1,0.009571788,2011,ind1_ind97
ind98,ind1,0.014485756,2011,ind1_ind98
ind99,ind1,0.000598802,2011,ind1_ind99
ind100,ind1,0,2011,ind1_ind100
ind101,ind1,0,2011,ind1_ind101
ind102,ind1,0.00061237,2011,ind1_ind102
ind103,ind1,0.004385965,2011,ind1_ind103
ind2,ind8,0.030721966,2011,ind2_ind8
ind3,ind8,0.004040404,2011,ind3_ind8
ind4,ind8,0.154545455,2011,ind4_ind8
ind6,ind8,0.023765996,2011,ind6_ind8
ind7,ind8,0.083172147,2011,ind7_ind8
ind9,ind8,0.073038073,2011,ind8_ind9
ind10,ind8,0.03566879,2011,ind10_ind8
ind11,ind8,0,2011,ind11_ind8
ind12,ind8,0.063989962,2011,ind12_ind8
ind13,ind8,0.093495935,2011,ind13_ind8
ind14,ind8,0.07743857,2011,ind14_ind8
ind15,ind8,0.011258956,2011,ind15_ind8
ind16,ind8,0.074647887,2011,ind16_ind8
ind17,ind8,0.092189501,2011,ind17_ind8
ind18,ind8,0.082099596,2011,ind18_ind8
ind20,ind8,0.132149901,2011,ind20_ind8
ind21,ind8,0.026470588,2011,ind21_ind8
ind22,ind8,0.112847222,2011,ind22_ind8
ind23,ind8,0.015923567,2011,ind23_ind8
ind24,ind8,0.059823249,2011,ind24_ind8
ind25,ind8,0.066037736,2011,ind25_ind8
ind26,ind8,0.065750149,2011,ind26_ind8
ind27,ind8,0.066666667,2011,ind27_ind8
ind28,ind8,0.087644553,2011,ind28_ind8
ind29,ind8,0.084532374,2011,ind29_ind8
ind30,ind8,0.026602177,2011,ind30_ind8
ind31,ind8,0.101404056,2011,ind31_ind8
ind32,ind8,0,2011,ind32_ind8
ind33,ind8,0.001303781,2011,ind33_ind8
ind34,ind8,0.047791455,2011,ind34_ind8
ind35,ind8,0.008974359,2011,ind35_ind8
ind36,ind8,0.054817276,2011,ind36_ind8
ind37,ind8,0.071967101,2011,ind37_ind8
ind38,ind8,0.052738337,2011,ind38_ind8
ind39,ind8,0.021978022,2011,ind39_ind8
ind40,ind8,0.08157277,2011,ind40_ind8
ind41,ind8,0.008592911,2011,ind41_ind8
ind42,ind8,0.068527919,2011,ind42_ind8
ind43,ind8,0.044744318,2011,ind43_ind8
ind44,ind8,0.050943396,2011,ind44_ind8
ind45,ind8,0.048543689,2011,ind45_ind8
ind46,ind8,0,2011,ind46_ind8
ind47,ind8,0.023023023,2011,ind47_ind8
ind48,ind8,0.017801858,2011,ind48_ind8
ind49,ind8,0.021978022,2011,ind49_ind8
ind50,ind8,0.100066269,2011,ind50_ind8
ind51,ind8,0.051923077,2011,ind51_ind8
ind52,ind8,0.02556391,2011,ind52_ind8
ind53,ind8,0.070737606,2011,ind53_ind8
ind54,ind8,0.233276158,2011,ind54_ind8
ind55,ind8,0.013819095,2011,ind55_ind8
ind56,ind8,0,2011,ind56_ind8
ind57,ind8,0.014672686,2011,ind57_ind8
ind58,ind8,0.005822416,2011,ind58_ind8
ind59,ind8,0,2011,ind59_ind8
ind60,ind8,0.025169409,2011,ind60_ind8
ind61,ind8,0.084045584,2011,ind61_ind8
ind63,ind8,0.08308428,2011,ind63_ind8
ind64,ind8,0.00867052,2011,ind64_ind8
ind65,ind8,0.065340909,2011,ind65_ind8
ind66,ind8,0.026933102,2011,ind66_ind8
ind68,ind8,0,2011,ind68_ind8
ind69,ind8,0.083333333,2011,ind69_ind8
ind70,ind8,0.035502959,2011,ind70_ind8
ind72,ind8,0.171314741,2011,ind72_ind8
ind73,ind8,0.052721088,2011,ind73_ind8
ind74,ind8,0.037650602,2011,ind74_ind8
ind75,ind8,0,2011,ind75_ind8
ind76,ind8,0,2011,ind76_ind8
ind77,ind8,0.044917258,2011,ind77_ind8
ind78,ind8,0.074852265,2011,ind78_ind8
ind79,ind8,0.02,2011,ind79_ind8
ind80,ind8,0,2011,ind8_ind80
ind81,ind8,0.015116279,2011,ind8_ind81
ind82,ind8,0,2011,ind8_ind82
ind83,ind8,0.01025641,2011,ind8_ind83
ind84,ind8,0,2011,ind8_ind84
ind85,ind8,0.046920821,2011,ind8_ind85
ind86,ind8,0.024242424,2011,ind8_ind86
ind87,ind8,0.014112903,2011,ind8_ind87
ind88,ind8,0.067221511,2011,ind8_ind88
ind89,ind8,0.06504065,2011,ind8_ind89
ind90,ind8,0.016528926,2011,ind8_ind90
ind91,ind8,0.048780488,2011,ind8_ind91
ind92,ind8,0.016282225,2011,ind8_ind92
ind93,ind8,0.017191977,2011,ind8_ind93
ind94,ind8,0.015789474,2011,ind8_ind94
ind95,ind8,0.004081633,2011,ind8_ind95
ind96,ind8,0.010869565,2011,ind8_ind96
ind97,ind8,0.019117647,2011,ind8_ind97
ind98,ind8,0.011523688,2011,ind8_ind98
ind99,ind8,0,2011,ind8_ind99
ind100,ind8,0.003703704,2011,ind100_ind8
ind101,ind8,0,2011,ind101_ind8
ind102,ind8,0.018927445,2011,ind102_ind8
ind103,ind8,0,2011,ind103_ind8
ind2,ind63,0.043993232,2011,ind2_ind63
ind3,ind63,0.009025271,2011,ind3_ind63
ind4,ind63,0.052173913,2011,ind4_ind63
ind6,ind63,0.020527859,2011,ind6_ind63
ind7,ind63,0.099952176,2011,ind63_ind7
ind9,ind63,0.202912165,2011,ind63_ind9
ind10,ind63,0.102323009,2011,ind10_ind63
ind11,ind63,0,2011,ind11_ind63
ind12,ind63,0.130434783,2011,ind12_ind63
ind13,ind63,0.178067885,2011,ind13_ind63
ind14,ind63,0.202838828,2011,ind14_ind63
ind15,ind63,0.093844601,2011,ind15_ind63
ind16,ind63,0.240715268,2011,ind16_ind63
ind17,ind63,0.363249882,2011,ind17_ind63
ind18,ind63,0.259828287,2011,ind18_ind63
ind20,ind63,0.045292014,2011,ind20_ind63
ind21,ind63,0.152691511,2011,ind21_ind63
ind22,ind63,0.037606838,2011,ind22_ind63
ind23,ind63,0.190499273,2011,ind23_ind63
ind24,ind63,0.296875,2011,ind24_ind63
ind25,ind63,0.256045519,2011,ind25_ind63
ind26,ind63,0.334684685,2011,ind26_ind63
ind27,ind63,0.327971403,2011,ind27_ind63
ind28,ind63,0.318666667,2011,ind28_ind63
ind29,ind63,0.321981424,2011,ind29_ind63
ind30,ind63,0.044261451,2011,ind30_ind63
ind31,ind63,0.281265447,2011,ind31_ind63
ind32,ind63,0,2011,ind32_ind63
ind33,ind63,0.10493477,2011,ind33_ind63
ind34,ind63,0.261161786,2011,ind34_ind63
ind35,ind63,0.084343991,2011,ind35_ind63
ind36,ind63,0.212871287,2011,ind36_ind63
ind37,ind63,0.290079925,2011,ind37_ind63
ind38,ind63,0.162208068,2011,ind38_ind63
ind39,ind63,0.137760159,2011,ind39_ind63
ind40,ind63,0.28201866,2011,ind40_ind63
ind41,ind63,0.097927461,2011,ind41_ind63
ind42,ind63,0.226405622,2011,ind42_ind63
ind43,ind63,0.155623365,2011,ind43_ind63
ind44,ind63,0.292384406,2011,ind44_ind63
ind45,ind63,0.265037594,2011,ind45_ind63
ind46,ind63,0.042244641,2011,ind46_ind63
ind47,ind63,0.145681582,2011,ind47_ind63
ind48,ind63,0.177998111,2011,ind48_ind63
ind49,ind63,0.026580035,2011,ind49_ind63
ind50,ind63,0.2605415,2011,ind50_ind63
ind51,ind63,0.015285126,2011,ind51_ind63
ind52,ind63,0.050197406,2011,ind52_ind63
ind53,ind63,0.440214739,2011,ind53_ind63
ind54,ind63,0.069859155,2011,ind54_ind63
ind55,ind63,0.074634938,2011,ind55_ind63
ind56,ind63,0.017241379,2011,ind56_ind63
ind57,ind63,0.105263158,2011,ind57_ind63
ind58,ind63,0.052305962,2011,ind58_ind63
ind59,ind63,0.008980115,2011,ind59_ind63
ind60,ind63,0.142930066,2011,ind60_ind63
ind61,ind63,0.136416862,2011,ind61_ind63
ind64,ind63,0.062217195,2011,ind63_ind64
ind65,ind63,0.094104308,2011,ind63_ind65
ind66,ind63,0.134486071,2011,ind63_ind66
ind68,ind63,0.022274326,2011,ind63_ind68
ind69,ind63,0.093668237,2011,ind63_ind69
ind70,ind63,0.037527594,2011,ind63_ind70
ind72,ind63,0.040612125,2011,ind63_ind72
ind73,ind63,0.030355097,2011,ind63_ind73
ind74,ind63,0.117822967,2011,ind63_ind74
ind75,ind63,0.013447433,2011,ind63_ind75
ind76,ind63,0.014771997,2011,ind63_ind76
ind77,ind63,0.02205419,2011,ind63_ind77
ind78,ind63,0.281036835,2011,ind63_ind78
ind79,ind63,0.015426997,2011,ind63_ind79
ind80,ind63,0.050245098,2011,ind63_ind80
ind81,ind63,0.079957917,2011,ind63_ind81
ind82,ind63,0.03573392,2011,ind63_ind82
ind83,ind63,0.016795866,2011,ind63_ind83
ind84,ind63,0,2011,ind63_ind84
ind85,ind63,0.07552527,2011,ind63_ind85
ind86,ind63,0.033067973,2011,ind63_ind86
ind87,ind63,0.032515337,2011,ind63_ind87
ind88,ind63,0.232467532,2011,ind63_ind88
ind89,ind63,0.045398773,2011,ind63_ind89
ind90,ind63,0.014407335,2011,ind63_ind90
ind91,ind63,0.050755287,2011,ind63_ind91
ind92,ind63,0.07585053,2011,ind63_ind92
ind93,ind63,0.005239031,2011,ind63_ind93
ind94,ind63,0.003203075,2011,ind63_ind94
ind95,ind63,0.032736257,2011,ind63_ind95
ind96,ind63,0.009102731,2011,ind63_ind96
ind97,ind63,0.057594579,2011,ind63_ind97
ind98,ind63,0.070652174,2011,ind63_ind98
ind99,ind63,0.003257329,2011,ind63_ind99
ind100,ind63,0.024390244,2011,ind100_ind63
ind101,ind63,0,2011,ind101_ind63
ind102,ind63,0.004008016,2011,ind102_ind63
ind103,ind63,0.010095012,2011,ind103_ind63
ind2,ind26,0.034052213,2011,ind2_ind26
ind3,ind26,0.007334963,2011,ind26_ind3
ind4,ind26,0.068181818,2011,ind26_ind4
ind6,ind26,0.023937762,2011,ind26_ind6
ind7,ind26,0.208621607,2011,ind26_ind7
ind9,ind26,0.24729064,2011,ind26_ind9
ind10,ind26,0.108352144,2011,ind10_ind26
ind11,ind26,0,2011,ind11_ind26
ind12,ind26,0.137734775,2011,ind12_ind26
ind13,ind26,0.169028871,2011,ind13_ind26
ind14,ind26,0.242467719,2011,ind14_ind26
ind15,ind26,0.049558391,2011,ind15_ind26
ind16,ind26,0.242227378,2011,ind16_ind26
ind17,ind26,0.419274714,2011,ind17_ind26
ind18,ind26,0.263857077,2011,ind18_ind26
ind20,ind26,0.046088539,2011,ind20_ind26
ind21,ind26,0.167906482,2011,ind21_ind26
ind22,ind26,0.047953216,2011,ind22_ind26
ind23,ind26,0.159025788,2011,ind23_ind26
ind24,ind26,0.314895682,2011,ind24_ind26
ind25,ind26,0.325910931,2011,ind25_ind26
ind27,ind26,0.328068592,2011,ind26_ind27
ind28,ind26,0.374181478,2011,ind26_ind28
ind29,ind26,0.317311972,2011,ind26_ind29
ind30,ind26,0.025115325,2011,ind26_ind30
ind31,ind26,0.289235412,2011,ind26_ind31
ind32,ind26,0,2011,ind26_ind32
ind33,ind26,0.033943966,2011,ind26_ind33
ind34,ind26,0.165022422,2011,ind26_ind34
ind35,ind26,0.024854574,2011,ind26_ind35
ind36,ind26,0.237097598,2011,ind26_ind36
ind37,ind26,0.282475201,2011,ind26_ind37
ind38,ind26,0.194530216,2011,ind26_ind38
ind39,ind26,0.080552908,2011,ind26_ind39
ind40,ind26,0.305143854,2011,ind26_ind40
ind41,ind26,0.050251256,2011,ind26_ind41
ind42,ind26,0.255330213,2011,ind26_ind42
ind43,ind26,0.162749446,2011,ind26_ind43
ind44,ind26,0.193739425,2011,ind26_ind44
ind45,ind26,0.218764302,2011,ind26_ind45
ind46,ind26,0.035714286,2011,ind26_ind46
ind47,ind26,0.100253165,2011,ind26_ind47
ind48,ind26,0.153414406,2011,ind26_ind48
ind49,ind26,0.017867778,2011,ind26_ind49
ind50,ind26,0.284734918,2011,ind26_ind50
ind51,ind26,0.017985612,2011,ind26_ind51
ind52,ind26,0.05648415,2011,ind26_ind52
ind53,ind26,0.308553515,2011,ind26_ind53
ind54,ind26,0.082802548,2011,ind26_ind54
ind55,ind26,0.023523262,2011,ind26_ind55
ind56,ind26,0.007185629,2011,ind26_ind56
ind57,ind26,0.033266129,2011,ind26_ind57
ind58,ind26,0.016556291,2011,ind26_ind58
ind59,ind26,0.001297017,2011,ind26_ind59
ind60,ind26,0.056405354,2011,ind26_ind60
ind61,ind26,0.12404468,2011,ind26_ind61
ind64,ind26,0.073128265,2011,ind26_ind64
ind65,ind26,0.083808438,2011,ind26_ind65
ind66,ind26,0.087138863,2011,ind26_ind66
ind68,ind26,0.013593381,2011,ind26_ind68
ind69,ind26,0.103910016,2011,ind26_ind69
ind70,ind26,0.058319039,2011,ind26_ind70
ind72,ind26,0.068838353,2011,ind26_ind72
ind73,ind26,0.020761246,2011,ind26_ind73
ind74,ind26,0.129527317,2011,ind26_ind74
ind75,ind26,0.002461538,2011,ind26_ind75
ind76,ind26,0.014388489,2011,ind26_ind76
ind77,ind26,0.02049968,2011,ind26_ind77
ind78,ind26,0.330152672,2011,ind26_ind78
ind79,ind26,0.007777778,2011,ind26_ind79
ind80,ind26,0.016898008,2011,ind26_ind80
ind81,ind26,0.026369168,2011,ind26_ind81
ind82,ind26,0.019791094,2011,ind26_ind82
ind83,ind26,0.003246753,2011,ind26_ind83
ind84,ind26,0,2011,ind26_ind84
ind85,ind26,0.090005845,2011,ind26_ind85
ind86,ind26,0.007290401,2011,ind26_ind86
ind87,ind26,0.029247044,2011,ind26_ind87
ind88,ind26,0.276846398,2011,ind26_ind88
ind89,ind26,0.0377943,2011,ind26_ind89
ind90,ind26,0.009966777,2011,ind26_ind90
ind91,ind26,0.079545455,2011,ind26_ind91
ind92,ind26,0.017130621,2011,ind26_ind92
ind93,ind26,0.002663116,2011,ind26_ind93
ind94,ind26,0.001302932,2011,ind26_ind94
ind95,ind26,0.037247475,2011,ind26_ind95
ind96,ind26,0.002633311,2011,ind26_ind96
ind97,ind26,0.01878453,2011,ind26_ind97
ind98,ind26,0.026441036,2011,ind26_ind98
ind99,ind26,0.005992011,2011,ind26_ind99
ind100,ind26,0.012559809,2011,ind100_ind26
ind101,ind26,0.001330672,2011,ind101_ind26
ind102,ind26,0.001358696,2011,ind102_ind26
ind103,ind26,0.002398082,2011,ind103_ind26
ind2,ind54,0.046961326,2011,ind2_ind54
ind3,ind54,0.026362039,2011,ind3_ind54
ind4,ind54,0.153354633,2011,ind4_ind54
ind6,ind54,0.064144737,2011,ind54_ind6
ind7,ind54,0.137606032,2011,ind54_ind7
ind9,ind54,0.064539521,2011,ind54_ind9
ind10,ind54,0.029748284,2011,ind10_ind54
ind11,ind54,0,2011,ind11_ind54
ind12,ind54,0.052927928,2011,ind12_ind54
ind13,ind54,0.081860465,2011,ind13_ind54
ind14,ind54,0.087943262,2011,ind14_ind54
ind15,ind54,0.020892688,2011,ind15_ind54
ind16,ind54,0.063282795,2011,ind16_ind54
ind17,ind54,0.088646023,2011,ind17_ind54
ind18,ind54,0.085147247,2011,ind18_ind54
ind20,ind54,0.112794613,2011,ind20_ind54
ind21,ind54,0.035616438,2011,ind21_ind54
ind22,ind54,0.086567164,2011,ind22_ind54
ind23,ind54,0.050077042,2011,ind23_ind54
ind24,ind54,0.053777209,2011,ind24_ind54
ind25,ind54,0.077562327,2011,ind25_ind54
ind27,ind54,0.070045558,2011,ind27_ind54
ind28,ind54,0.087006961,2011,ind28_ind54
ind29,ind54,0.092795389,2011,ind29_ind54
ind30,ind54,0.006451613,2011,ind30_ind54
ind31,ind54,0.107908352,2011,ind31_ind54
ind32,ind54,0,2011,ind32_ind54
ind33,ind54,0.0094451,2011,ind33_ind54
ind34,ind54,0.049247606,2011,ind34_ind54
ind35,ind54,0.039239001,2011,ind35_ind54
ind36,ind54,0.059328649,2011,ind36_ind54
ind37,ind54,0.067917206,2011,ind37_ind54
ind38,ind54,0.090909091,2011,ind38_ind54
ind39,ind54,0.037068966,2011,ind39_ind54
ind40,ind54,0.097838453,2011,ind40_ind54
ind41,ind54,0.023952096,2011,ind41_ind54
ind42,ind54,0.038461538,2011,ind42_ind54
ind43,ind54,0.088749126,2011,ind43_ind54
ind44,ind54,0.045184304,2011,ind44_ind54
ind45,ind54,0.054054054,2011,ind45_ind54
ind46,ind54,0.029411765,2011,ind46_ind54
ind47,ind54,0.028756957,2011,ind47_ind54
ind48,ind54,0.046268657,2011,ind48_ind54
ind49,ind54,0.001552795,2011,ind49_ind54
ind50,ind54,0.094611529,2011,ind50_ind54
ind51,ind54,0.04620462,2011,ind51_ind54
ind52,ind54,0.046258503,2011,ind52_ind54
ind53,ind54,0.057484348,2011,ind53_ind54
ind55,ind54,0.021714286,2011,ind54_ind55
ind56,ind54,0,2011,ind54_ind56
ind57,ind54,0.031380753,2011,ind54_ind57
ind58,ind54,0.011703511,2011,ind54_ind58
ind59,ind54,0.0041841,2011,ind54_ind59
ind60,ind54,0.038043478,2011,ind54_ind60
ind61,ind54,0.032886724,2011,ind54_ind61
ind64,ind54,0.003836317,2011,ind54_ind64
ind65,ind54,0.059493671,2011,ind54_ind65
ind66,ind54,0.036764706,2011,ind54_ind66
ind68,ind54,0.015600624,2011,ind54_ind68
ind69,ind54,0.131668558,2011,ind54_ind69
ind70,ind54,0.0945758,2011,ind54_ind70
ind72,ind54,0.165803109,2011,ind54_ind72
ind73,ind54,0.10485133,2011,ind54_ind73
ind74,ind54,0.033288948,2011,ind54_ind74
ind75,ind54,0.005338078,2011,ind54_ind75
ind76,ind54,0,2011,ind54_ind76
ind77,ind54,0.015355086,2011,ind54_ind77
ind78,ind54,0.088383838,2011,ind54_ind78
ind79,ind54,0.02319236,2011,ind54_ind79
ind80,ind54,0,2011,ind54_ind80
ind81,ind54,0.035598706,2011,ind54_ind81
ind82,ind54,0.001265823,2011,ind54_ind82
ind83,ind54,0.004175365,2011,ind54_ind83
ind84,ind54,0,2011,ind54_ind84
ind85,ind54,0.04025974,2011,ind54_ind85
ind86,ind54,0.018867925,2011,ind54_ind86
ind87,ind54,0.012006861,2011,ind54_ind87
ind88,ind54,0.070818071,2011,ind54_ind88
ind89,ind54,0.016638935,2011,ind54_ind89
ind90,ind54,0.011086475,2011,ind54_ind90
ind91,ind54,0.027027027,2011,ind54_ind91
ind92,ind54,0.009661836,2011,ind54_ind92
ind93,ind54,0,2011,ind54_ind93
ind94,ind54,0.023809524,2011,ind54_ind94
ind95,ind54,0.008710801,2011,ind54_ind95
ind96,ind54,0.008791209,2011,ind54_ind96
ind97,ind54,0.024967148,2011,ind54_ind97
ind98,ind54,0.02453271,2011,ind54_ind98
ind99,ind54,0.002242152,2011,ind54_ind99
ind100,ind54,0,2011,ind100_ind54
ind101,ind54,0,2011,ind101_ind54
ind102,ind54,0.002444988,2011,ind102_ind54
ind103,ind54,0.00330033,2011,ind103_ind54
ind2,ind97,0.011049724,2011,ind2_ind97
ind3,ind97,0.039106145,2011,ind3_ind97
ind4,ind97,0.013100437,2011,ind4_ind97
ind6,ind97,0.021381579,2011,ind6_ind97
ind7,ind97,0.011996572,2011,ind7_ind97
ind9,ind97,0.017642908,2011,ind9_ind97
ind10,ind97,0,2011,ind10_ind97
ind11,ind97,0,2011,ind11_ind97
ind12,ind97,0,2011,ind12_ind97
ind13,ind97,0.012466607,2011,ind13_ind97
ind14,ind97,0.011401744,2011,ind14_ind97
ind15,ind97,0.229777257,2011,ind15_ind97
ind16,ind97,0.00126183,2011,ind16_ind97
ind17,ind97,0.024347826,2011,ind17_ind97
ind18,ind97,0.006027728,2011,ind18_ind97
ind20,ind97,0.001577287,2011,ind20_ind97
ind21,ind97,0,2011,ind21_ind97
ind22,ind97,0.010071942,2011,ind22_ind97
ind23,ind97,0.142735043,2011,ind23_ind97
ind24,ind97,0.022082019,2011,ind24_ind97
ind25,ind97,0.000654022,2011,ind25_ind97
ind27,ind97,0.000539957,2011,ind27_ind97
ind28,ind97,0.009284544,2011,ind28_ind97
ind29,ind97,0.068571429,2011,ind29_ind97
ind30,ind97,0.262135922,2011,ind30_ind97
ind31,ind97,0.009595613,2011,ind31_ind97
ind32,ind97,0,2011,ind32_ind97
ind33,ind97,0.320063694,2011,ind33_ind97
ind34,ind97,0.152024446,2011,ind34_ind97
ind35,ind97,0.269461078,2011,ind35_ind97
ind36,ind97,0.005287009,2011,ind36_ind97
ind37,ind97,0,2011,ind37_ind97
ind38,ind97,0.060983607,2011,ind38_ind97
ind39,ind97,0.242872228,2011,ind39_ind97
ind40,ind97,0.00474934,2011,ind40_ind97
ind41,ind97,0.259445844,2011,ind41_ind97
ind42,ind97,0.001512859,2011,ind42_ind97
ind43,ind97,0.081157375,2011,ind43_ind97
ind44,ind97,0.129074316,2011,ind44_ind97
ind45,ind97,0.110091743,2011,ind45_ind97
ind46,ind97,0,2011,ind46_ind97
ind47,ind97,0.19800885,2011,ind47_ind97
ind48,ind97,0.156302521,2011,ind48_ind97
ind49,ind97,0.211350294,2011,ind49_ind97
ind50,ind97,0.010569583,2011,ind50_ind97
ind51,ind97,0.079928952,2011,ind51_ind97
ind52,ind97,0,2011,ind52_ind97
ind53,ind97,0.06387921,2011,ind53_ind97
ind55,ind97,0.384370016,2011,ind55_ind97
ind56,ind97,0.181636727,2011,ind56_ind97
ind57,ind97,0.315068493,2011,ind57_ind97
ind58,ind97,0.25124792,2011,ind58_ind97
ind59,ind97,0.078384798,2011,ind59_ind97
ind60,ind97,0.274175199,2011,ind60_ind97
ind61,ind97,0,2011,ind61_ind97
ind64,ind97,0,2011,ind64_ind97
ind65,ind97,0.01375,2011,ind65_ind97
ind66,ind97,0.234359484,2011,ind66_ind97
