Year,Dyad,SRI observed,SRI expected,Home range overlap
2018,Ind25_Ind42,0.007025046,0.132265256,0.629090452
2018,Ind30_Ind42,0.008188332,0.124595691,0.627161065
2018,Ind27_Ind42,0.008154506,0.119586913,0.644268034
2018,Ind34_Ind42,0.00878553,0.11151837,0.647136172
2018,Ind22_Ind42,0,0.095266096,0.219934286
2018,Ind42_Ind31,0.00845964,0.131001018,0.642501577
2018,Ind42_Ind26,0.01021021,0.105088257,0.643213977
2018,Ind42_Ind28,0.007662835,0.124251322,0.633866301
2018,Ind42_Ind29,0.008777853,0.124267795,0.63249806
2018,Ind42_Ind13,0.005725191,0.134600762,0.639981393
2018,Ind20_Ind42,0.000582411,0.133962639,0.482997868
2018,Ind11_Ind42,0.002561913,0.125708193,0.498533724
2018,Ind10_Ind42,0.003694126,0.106396636,0.530997043
2018,Ind15_Ind42,0.001749781,0.058896697,0.497540422
2018,Ind18_Ind42,0,0.073845253,0.47158385
2018,Ind17_Ind42,0.002771363,0.090744145,0.491318218
2018,Ind42_Ind21,0.001923077,0.061582049,0.593741846
2018,Ind16_Ind42,0,0.074970158,0.541208525
2018,Ind42_Ind32,0.007706256,0.103241576,0.63978161
2018,Ind42_Ind12,0.003827751,0.080689828,0.575125492
2018,Ind42_Ind33,0.00449326,0.061606104,0.581780121
2018,Ind35_Ind42,0.006666667,0.127866673,0.64681818
2018,Ind42_Ind23,0,0.137307401,0.116149689
2018,Ind14_Ind42,0.00102459,0.115749012,0.629948448
2018,Ind42_Ind37,0.072507553,0.0979162,0.702315639
2018,Ind42_Ind36,0.057441253,0.127971171,0.690721434
2018,Ind38_Ind42,0.223602484,0.064149889,0.891091788
2018,Ind42_Ind41,0.169230769,0.121223029,0.915679607
2018,Ind39_Ind42,0.194092827,0.106113298,0.90329572
2018,Ind1_Ind40,0.014997693,0.076724792,0.639899621
2018,Ind40_Ind5,0.01845108,0.017340823,0.648902999
2018,Ind6_Ind40,0.021165339,0.080616978,0.645920578
2018,Ind3_Ind40,0.022145669,0.0756307,0.660346397
2018,Ind40_Ind9,0.020960467,0.123681402,0.669890711
2018,Ind40_Ind7,0.018642804,0.116751756,0.658365762
2018,Ind2_Ind40,0.017786561,0.064959255,0.6435732
2018,Ind4_Ind40,0.021948608,0.105616835,0.639777602
2018,Ind8_Ind40,0.028110945,0.104060674,0.664793868
2018,Ind24_Ind40,0.009094216,0.08847382,0.603045796
2018,Ind25_Ind40,0.009644364,0.083310375,0.632408036
2018,Ind30_Ind40,0.015530047,0.100615263,0.615711768
2018,Ind27_Ind40,0.010092515,0.082703575,0.645955852
2018,Ind34_Ind40,0.012115093,0.115422901,0.639779618
2018,Ind22_Ind40,0,0.068136142,0.232549315
2018,Ind31_Ind40,0.012860619,0.107052385,0.647910749
2018,Ind40_Ind26,0.009895227,0.075871081,0.645949314
2018,Ind40_Ind28,0.010981469,0.079861799,0.640116983
2018,Ind40_Ind29,0.012991339,0.106895599,0.623712179
2018,Ind40_Ind13,0.012177986,0.095233668,0.649028606
2018,Ind20_Ind40,0.001696833,0.101816644,0.467146557
2018,Ind11_Ind40,0.002505219,0.099442664,0.481384828
2018,Ind10_Ind40,0.002533478,0.091888979,0.517043942
2018,Ind15_Ind40,0.00251046,0.037902176,0.479322943
2018,Ind18_Ind40,0.000706714,0.065280461,0.454656898
2018,Ind17_Ind40,0.001801802,0.062259703,0.474591478
2018,Ind40_Ind21,0.003496503,0.070912116,0.593644786
2018,Ind16_Ind40,0.001855288,0.087709947,0.521169293
2018,Ind40_Ind32,0.012455516,0.035746429,0.65243509
2018,Ind40_Ind12,0.004670715,0.062273856,0.557529336
2018,Ind40_Ind33,0.007317073,0.067310352,0.560593854
2018,Ind35_Ind40,0.007736944,0.076115315,0.641101168
2018,Ind40_Ind23,0,0.11823862,0.130342987
2018,Ind14_Ind40,0.00292113,0.105859677,0.620951868
2018,Ind37_Ind40,0.093933464,0.069818527,0.718881801
2018,Ind40_Ind36,0.072049689,0.086071216,0.713368861
2018,Ind38_Ind40,0.307017544,0.050828609,0.907586364
2018,Ind40_Ind41,0.206008584,0.075607427,0.945849962
2018,Ind39_Ind40,0.272727273,0.123951282,0.935759662
2018,Ind42_Ind40,0.217213115,0.090960905,0.929250422
2018,Ind1_Ind26,0.011178388,0.075189689,0.646050674
2018,Ind26_Ind5,0.011488634,0.027507744,0.656368219
2018,Ind6_Ind26,0.013026052,0.050330096,0.648047803
2018,Ind3_Ind26,0.016121032,0.04663719,0.667820775
2018,Ind26_Ind9,0.014993307,0.108506662,0.677367169
2018,Ind26_Ind7,0.014052698,0.100218422,0.663181544
2018,Ind2_Ind26,0.012831858,0.076286895,0.64969781
2018,Ind26_Ind4,0.017036236,0.168586995,0.644577962
2018,Ind8_Ind26,0.018195603,0.079675346,0.669547716
2018,Ind24_Ind26,0.005551443,0.058937088,0.609008269
2018,Ind25_Ind26,0.007958372,0.152524621,0.63709713
2018,Ind30_Ind26,0.009924709,0.06235082,0.624348777
2018,Ind27_Ind26,0.011211729,0.074000775,0.668636031
2018,Ind34_Ind26,0.007759959,0.09794483,0.645826685
2018,Ind26_Ind22,0,0.117439388,0.238847422
2018,Ind26_Ind31,0.010611956,0.06653633,0.662839538
2018,Ind26_Ind26,0.012673506,0.135275453,0.655612107
2018,Ind26_Ind28,0.007673526,0.072427182,0.653799822
2018,Ind26_Ind29,0.013242784,0.084217673,0.64648081
2018,Ind26_Ind13,0.00911271,0.072902122,0.644752374
2018,Ind20_Ind26,0.002339181,0.106959573,0.4803667
2018,Ind11_Ind26,0.002995293,0.064126172,0.495878696
2018,Ind10_Ind26,0.003328402,0.053822459,0.534178583
2018,Ind15_Ind26,0.002636204,0.06337918,0.489703234
2018,Ind18_Ind26,0,0.030949962,0.466359229
2018,Ind17_Ind26,0.002776492,0.07144959,0.489081969
2018,Ind26_Ind21,0.005836576,0.053946561,0.594382475
2018,Ind16_Ind26,0.002565747,0.14274676,0.532801834
2018,Ind26_Ind32,0.007262823,0.188299883,0.653272335
2018,Ind26_Ind12,0.003354097,0.055244841,0.574347554
2018,Ind26_Ind33,0.002997003,0.067657846,0.573253063
2018,Ind35_Ind26,0.008707301,0.060830552,0.654852415
2018,Ind26_Ind23,0,0.072503112,0.138729636
2018,Ind14_Ind26,0.001028807,0.11750721,0.637465348
2018,Ind26_Ind37,0.058882236,0.157637446,0.718470742
2018,Ind26_Ind36,0.050847458,0.07370553,0.712890407
2018,Ind38_Ind26,0.2,0.07819582,0.908358326
2018,Ind26_Ind41,0.178947368,0.039826319,0.94493369
2018,Ind39_Ind26,0.172268908,0.066948931,0.929083085
2018,Ind26_Ind42,0.176470588,0.113226314,0.933834098
2018,Ind26_Ind40,0.23628692,0.062069925,0.948510259
2018,Ind1_Ind44,0.008616674,0.060740987,0.61071115
2018,Ind44_Ind5,0.011271747,0.013458817,0.629101462
2018,Ind6_Ind44,0.012553352,0.078531108,0.626449275
2018,Ind44_Ind3,0.013141582,0.090636304,0.643696398
2018,Ind44_Ind9,0.012861736,0.085949884,0.648876564
2018,Ind44_Ind7,0.011546185,0.095714474,0.634383117
2018,Ind2_Ind44,0.01017474,0.035132614,0.618995414
2018,Ind44_Ind4,0.015159718,0.050514345,0.620664778
2018,Ind44_Ind8,0.019047619,0.106082376,0.653075061
2018,Ind24_Ind44,0.002965159,0.088376062,0.577092269
2018,Ind25_Ind44,0.003362886,0.106295295,0.609682009
2018,Ind30_Ind44,0.005128205,0.065066816,0.585672372
2018,Ind44_Ind27,0.005167959,0.071735335,0.64274173
2018,Ind44_Ind34,0.001551189,0.047486957,0.620915033
2018,Ind44_Ind22,0,0.097104254,0.223334346
2018,Ind44_Ind31,0.003172365,0.054238615,0.637123961
2018,Ind44_Ind26,0.004216867,0.099110319,0.629492392
2018,Ind44_Ind28,0.00418702,0.080024376,0.625117407
2018,Ind44_Ind29,0.006091371,0.099584418,0.618400726
2018,Ind44_Ind13,0.001914792,0.068034473,0.615014903
2018,Ind44_Ind20,0.000587544,0.087107348,0.457552977
2018,Ind11_Ind44,0.001287554,0.07372417,0.470664712
2018,Ind44_Ind10,0.001111523,0.041503547,0.506698173
2018,Ind15_Ind44,0.002661934,0.058425811,0.474311377
2018,Ind18_Ind44,0,0.03751199,0.450656168
2018,Ind44_Ind17,0.001393405,0.039463997,0.464222114
2018,Ind44_Ind21,0.001980198,0.038581205,0.561125034
2018,Ind16_Ind44,0.001290323,0.050648702,0.510615942
2018,Ind44_Ind32,0.001814882,0.057945636,0.627762186
2018,Ind44_Ind12,0.001442308,0.054053572,0.539007937
2018,Ind44_Ind33,0.001002506,0.11456873,0.536431005
2018,Ind44_Ind35,0.002682763,0.076461409,0.627578003
2018,Ind44_Ind23,0,0.063092147,0.142264574
2018,Ind44_Ind14,0.001040583,0.064553343,0.604284841
2018,Ind44_Ind37,0.062753036,0.07989149,0.735291262
2018,Ind44_Ind36,0.039215686,0.058241958,0.736516755
2018,Ind44_Ind38,0.177018634,0.108936185,0.884105691
2018,Ind44_Ind41,0.17679558,0.073111197,0.939925308
2018,Ind39_Ind44,0.229357798,0.064679209,0.917383721
2018,Ind44_Ind42,0.186528497,0.085836232,0.90066568
2018,Ind44_Ind40,0.18487395,0.049768646,0.916534296
2018,Ind44_Ind26,0.196808511,0.065233815,0.929558469
2018,Ind1_Ind45,0,0.047077333,0.034160342
2018,Ind45_Ind5,0,0.009029685,0.04587187
2018,Ind6_Ind45,0,0.135710959,0.047706908
2018,Ind45_Ind3,0,0.145642177,0.052633412
2018,Ind45_Ind9,0,0.078368694,0.055956671
2018,Ind45_Ind7,0,0.087411662,0.056163887
2018,Ind2_Ind45,0,0.009589621,0.04587187
2018,Ind45_Ind4,0,0.007141679,0.052853615
2018,Ind45_Ind8,0,0.10291813,0.066903471
2018,Ind24_Ind45,0,0.144287145,0.056649988
2018,Ind25_Ind45,0,0.008250514,0.064834636
2018,Ind45_Ind30,0,0.107438514,0.025148002
2018,Ind45_Ind27,0,0.053411047,0.079234316
2018,Ind45_Ind34,0,0.062788678,0.070456355
2018,Ind45_Ind22,0,0.006653617,0
2018,Ind45_Ind31,0,0.086588237,0.074113402
2018,Ind45_Ind26,0,0.007198321,0.069903763
2018,Ind45_Ind28,0,0.103101656,0.064423473
2018,Ind45_Ind29,0,0.065714955,0.036472436
2018,Ind45_Ind13,0,0.151113963,0.078797461
2018,Ind45_Ind20,0,0.056980379,0
2018,Ind11_Ind45,0,0.096891771,0
2018,Ind45_Ind10,0,0.091279093,0
2018,Ind15_Ind45,0,0.008401014,0
2018,Ind45_Ind18,0,0.072933541,0
2018,Ind45_Ind17,0,0.040445118,0
2018,Ind45_Ind21,0,0.014034218,0.057115984
2018,Ind45_Ind16,0,0.004995707,0.010449752
2018,Ind45_Ind32,0,0.005622794,0.096660393
2018,Ind45_Ind12,0,0.032156513,0.001709953
2018,Ind45_Ind33,0,0.004919291,0.010169579
2018,Ind45_Ind35,0,0.14348076,0.056407739
2018,Ind45_Ind23,0,0.098996705,0
2018,Ind45_Ind14,0,0.047066478,0.026824536
2018,Ind45_Ind37,0,0.008160548,0.125517471
2018,Ind45_Ind36,0,0.081415142,0.094047395
2018,Ind45_Ind38,0,0.00713693,0.086841236
2018,Ind45_Ind41,0,0.162270687,0.055842024
2018,Ind39_Ind45,0,0.076875901,0.06042675
2018,Ind45_Ind42,0,0.076675308,0.047359805
2018,Ind45_Ind40,0,0.066698972,0.076004691
2018,Ind45_Ind26,0,0.006744721,0.069542229
2018,Ind45_Ind44,0,0.029752739,0.077787648
2018,Ind1_Ind53,0,0.031490302,0.299421966
2018,Ind53_Ind5,0,0.010136118,0.312590978
2018,Ind6_Ind53,0.000250313,0.047476012,0.311130239
2018,Ind53_Ind3,0.000741473,0.007311385,0.321163757
2018,Ind53_Ind9,0.000534616,0.082280422,0.324408681
2018,Ind53_Ind7,0.000250501,0.043857919,0.319500971
2018,Ind2_Ind53,0,0.117691615,0.306636864
2018,Ind53_Ind4,0,0.023603556,0.31148504
2018,Ind53_Ind8,0,0.013639628,0.32650156
2018,Ind24_Ind53,0,0.034887777,0.295547647
2018,Ind25_Ind53,0.000308261,0.117437146,0.316376661
2018,Ind30_Ind53,0.000689417,0.011551894,0.288068515
2018,Ind27_Ind53,0,0.072389765,0.337046944
2018,Ind53_Ind34,0.000526593,0.040234148,0.32623128
2018,Ind53_Ind22,0,0.04845697,0.03743882
2018,Ind53_Ind31,0.001069138,0.011220049,0.330065885
2018,Ind53_Ind26,0,0.064780799,0.328105519
2018,Ind53_Ind28,0,0.011229394,0.322339828
2018,Ind53_Ind29,0.000340716,0.071960767,0.30915046
2018,Ind53_Ind13,0.000486618,0.030362544,0.329122794
2018,Ind53_Ind20,0.001201923,0.099533205,0.196322584
2018,Ind11_Ind53,0,0.03440328,0.208135273
2018,Ind53_Ind10,0,0.065232288,0.230809346
2018,Ind15_Ind53,0,0.073806426,0.231392109
2018,Ind18_Ind53,0,0.008772714,0.188765467
2018,Ind53_Ind17,0.000944733,0.051754807,0.211384964
2018,Ind53_Ind21,0,0.038242489,0.274463843
2018,Ind16_Ind53,0,0.016622012,0.238054482
2018,Ind53_Ind32,0,0.016999524,0.344731189
2018,Ind53_Ind12,0.000978474,0.014711584,0.254850088
2018,Ind53_Ind33,0,0.026469641,0.247081019
2018,Ind53_Ind35,0,0.009078365,0.322878956
2018,Ind53_Ind23,0,0.07626553,0
2018,Ind53_Ind14,0,0.067394995,0.295827936
2018,Ind53_Ind37,0.002970297,0.04358862,0.418693871
2018,Ind53_Ind36,0.012016021,0.015760632,0.408362149
2018,Ind53_Ind38,0.002932551,0.058174953,0.527282413
2018,Ind53_Ind41,0.005714286,0.008703361,0.491437033
2018,Ind39_Ind53,0,0.086612179,0.509963507
2018,Ind53_Ind42,0,0.048517765,0.484718996
2018,Ind53_Ind40,0.012396694,0.05835951,0.509804957
2018,Ind53_Ind26,0.010752688,0.071381082,0.498640202
2018,Ind44_Ind53,0,0.012580615,0.499683165
2018,Ind45_Ind53,0.166666667,0.013850663,0.705114113
2018,Ind1_Ind48,0,0.064173313,0.269347706
2018,Ind48_Ind5,0,0.012020365,0.282745772
2018,Ind6_Ind48,0,0.100105406,0.281953838
2018,Ind3_Ind48,0.000246488,0.114328093,0.290815916
2018,Ind48_Ind9,0,0.101095666,0.294381241
2018,Ind48_Ind7,0.000249938,0.116491688,0.290901074
2018,Ind2_Ind48,0,0.004969547,0.276462533
2018,Ind48_Ind4,0,0.006269519,0.282258603
2018,Ind8_Ind48,0,0.14335741,0.298083879
2018,Ind24_Ind48,0,0.108367697,0.272880201
2018,Ind25_Ind48,0.000307409,0.041577756,0.289053045
2018,Ind30_Ind48,0.000343525,0.129695183,0.26234417
2018,Ind27_Ind48,0,0.0750039,0.305682782
2018,Ind34_Ind48,0.000524109,0.067274975,0.302605301
2018,Ind48_Ind22,0,0.038126284,0.009798539
2018,Ind48_Ind31,0.000354988,0.102519723,0.29856387
2018,Ind48_Ind26,0,0.031266825,0.30288829
2018,Ind48_Ind28,0,0.091492622,0.291038512
2018,Ind48_Ind29,0.000339674,0.090084297,0.275667684
2018,Ind48_Ind13,0.000484496,0.106718885,0.30685728
2018,Ind20_Ind48,0,0.084204588,0.167151898
2018,Ind11_Ind48,0,0.127915896,0.180284928
2018,Ind10_Ind48,0,0.088787451,0.200536769
2018,Ind15_Ind48,0,0.033738495,0.2065129
2018,Ind18_Ind48,0,0.087010935,0.157536211
2018,Ind17_Ind48,0,0.04717564,0.183682443
2018,Ind48_Ind21,0,0.016469595,0.252920052
2018,Ind16_Ind48,0,0.006461489,0.209255759
2018,Ind48_Ind32,0,0.015037375,0.319645495
2018,Ind48_Ind12,0,0.043203416,0.224338624
2018,Ind48_Ind33,0,0.042839788,0.221153806
2018,Ind35_Ind48,0,0.114943557,0.293124169
2018,Ind48_Ind23,0,0.103911417,0
2018,Ind14_Ind48,0,0.036248487,0.265418516
2018,Ind48_Ind37,0,0.039499164,0.392376843
2018,Ind48_Ind36,0.007884363,0.088433534,0.378835979
2018,Ind38_Ind48,0,0.044204575,0.465560072
2018,Ind48_Ind41,0,0.11548937,0.432349368
2018,Ind39_Ind48,0,0.097402588,0.448916164
2018,Ind48_Ind42,0,0.09744746,0.432938856
2018,Ind48_Ind40,0.003952569,0.070115125,0.460502741
2018,Ind26_Ind48,0,0.015443159,0.436654165
2018,Ind44_Ind48,0,0.064973769,0.443888889
2018,Ind45_Ind48,0.162790698,0.107135533,0.711142445
2018,Ind53_Ind48,0.475247525,0.0091382,0.930794067
2018,Ind1_Ind54,0,0.035133704,0.293915942
2018,Ind54_Ind5,0,0.011683382,0.307326226
2018,Ind6_Ind54,0,0.046888268,0.304416629
2018,Ind3_Ind54,0.00049554,0.024643246,0.316005851
2018,Ind54_Ind9,0,0.071866332,0.318852751
2018,Ind54_Ind7,0,0.049748691,0.311973886
2018,Ind2_Ind54,0,0.067250374,0.298260555
2018,Ind4_Ind54,0.000270197,0.005327763,0.305709012
2018,Ind8_Ind54,0,0.039996269,0.323031812
2018,Ind24_Ind54,0,0.039363919,0.276989848
2018,Ind25_Ind54,0.00030931,0.097125638,0.304512409
2018,Ind30_Ind54,0.000345901,0.03127433,0.27054757
2018,Ind27_Ind54,0,0.066827881,0.330454668
2018,Ind34_Ind54,0.000529661,0.02983526,0.308914263
2018,Ind22_Ind54,0,0.062508374,0.039030402
2018,Ind31_Ind54,0.000357526,0.019359072,0.326447028
2018,Ind54_Ind26,0,0.05650958,0.31497901
2018,Ind54_Ind28,0,0.025098656,0.31457437
2018,Ind54_Ind29,0.000341997,0.065215377,0.30550276
2018,Ind54_Ind13,0.000489237,0.035490482,0.310815495
2018,Ind20_Ind54,0,0.084280307,0.188387576
2018,Ind11_Ind54,0,0.04397355,0.198873013
2018,Ind10_Ind54,0,0.060517916,0.220222338
2018,Ind15_Ind54,0,0.065052107,0.220496091
2018,Ind18_Ind54,0,0.022177778,0.181160066
2018,Ind17_Ind54,0,0.039272622,0.201869174
2018,Ind54_Ind21,0,0.02580491,0.262697267
2018,Ind16_Ind54,0,0.015545997,0.225917743
2018,Ind54_Ind32,0,0.008692071,0.331600892
2018,Ind12_Ind54,0,0.038250894,0.241318683
2018,Ind54_Ind33,0,0.04918003,0.23375755
2018,Ind35_Ind54,0,0.021270856,0.314597589
2018,Ind54_Ind23,0,0.058934865,0.003672086
2018,Ind14_Ind54,0,0.059689071,0.290882845
2018,Ind37_Ind54,0.000999001,0.02879587,0.438825233
2018,Ind54_Ind36,0.008097166,0.028934134,0.43767685
2018,Ind38_Ind54,0.003030303,0.05954479,0.532966937
2018,Ind54_Ind41,0,0.028691065,0.513688658
2018,Ind39_Ind54,0,0.074929897,0.520429202
2018,Ind42_Ind54,0,0.041867279,0.48712496
2018,Ind40_Ind54,0.004291845,0.057585085,0.513051798
2018,Ind26_Ind54,0,0.037771937,0.506754905
2018,Ind44_Ind54,0,0.038835196,0.527921036
2018,Ind45_Ind54,0.081081081,0.023388058,0.682560863
2018,Ind53_Ind54,0.465909091,0.119389221,0.92061967
2018,Ind48_Ind54,0.468085106,0.026718152,0.883894126
2018,Ind1_TiInd8,0,0.012884667,0.261086048
2018,Ind5_TiInd8,0,0.008982302,0.272472092
2018,Ind6_TiInd8,0,0.010491863,0.272682861
2018,Ind3_TiInd8,0.000496155,0.00827549,0.280559401
2018,Ind9_TiInd8,0,0.018284287,0.284149732
2018,TiInd8_Ind7,0,0.014418575,0.280602957
2018,Ind2_TiInd8,0,0.013726782,0.268280214
2018,Ind4_TiInd8,0,0.001840772,0.272977391
2018,Ind8_TiInd8,0,0.016385129,0.287069101
2018,Ind24_TiInd8,0,0.009430362,0.272070266
2018,Ind25_TiInd8,0.000309789,0.029678376,0.279156889
2018,Ind30_TiInd8,0.0003465,0.011851439,0.255360689
2018,Ind27_TiInd8,0,0.019267242,0.295919003
2018,Ind34_TiInd8,0.000531067,0.006067892,0.293591499
2018,Ind22_TiInd8,0,0.03142731,0.028188349
2018,Ind31_TiInd8,0.000358166,0.004247501,0.288833017
2018,Ind26_TiInd8,0,0.020148788,0.292404106
2018,Ind28_TiInd8,0,0.009632435,0.280250702
2018,TiInd8_Ind29,0.000342583,0.016173619,0.266815107
2018,Ind13_TiInd8,0.000490436,0.009760614,0.294215688
2018,Ind20_TiInd8,0,0.022595253,0.172878527
2018,Ind11_TiInd8,0,0.012484676,0.187050134
2018,Ind10_TiInd8,0,0.016911902,0.201767801
2018,Ind15_TiInd8,0,0.024901847,0.210005206
2018,Ind18_TiInd8,0,0.007287882,0.164305597
2018,Ind17_TiInd8,0,0.009613619,0.190452807
2018,Ind21_TiInd8,0,0.006396589,0.251049969
2018,Ind16_TiInd8,0,0.012854862,0.211583532
2018,Ind32_TiInd8,0,0.003952124,0.307057512
2018,Ind12_TiInd8,0,0.030239853,0.223441421
2018,TiInd8_Ind33,0,0.02697437,0.22444739
2018,Ind35_TiInd8,0,0.005470313,0.285281708
2018,TiInd8_Ind23,0,0.010041894,0
2018,Ind14_TiInd8,0,0.022862754,0.254335144
2018,Ind37_TiInd8,0.001004016,0.00511116,0.378353755
2018,Ind36_TiInd8,0.005420054,0.013019366,0.364283643
2018,Ind38_TiInd8,0.003076923,0.021051003,0.459240305
2018,Ind41_TiInd8,0,0.01106466,0.423589191
2018,Ind39_TiInd8,0,0.017333882,0.442783942
2018,Ind42_TiInd8,0,0.009114786,0.426727911
2018,Ind40_TiInd8,0.004385965,0.019696165,0.448569344
2018,Ind26_TiInd8,0,0.008566657,0.429262121
2018,Ind44_TiInd8,0,0.022188203,0.432511331
2018,Ind45_TiInd8,0.153846154,0.005250756,0.711430104
2018,Ind53_TiInd8,0.425287356,0.027249729,0.936117998
2018,Ind48_TiInd8,0.4,0.005233747,0.930204184
2018,Ind54_TiInd8,0.395061728,0.057573326,0.885605338
2018,Ind1_Ind49,0,0.06239802,0.306890331
2018,Ind49_Ind5,0,0.011671586,0.320081165
2018,Ind6_Ind49,0,0.102537664,0.316964615
2018,Ind3_Ind49,0.000247341,0.116349865,0.328220203
2018,Ind49_Ind9,0,0.099773453,0.331233169
2018,Ind49_Ind7,0.000250815,0.114966761,0.324887522
2018,Ind2_Ind49,0,0.00505158,0.311558294
2018,Ind49_Ind4,0,0.006097089,0.318296279
2018,Ind8_Ind49,0,0.141103663,0.336944846
2018,Ind24_Ind49,0,0.111147296,0.291630971
2018,Ind25_Ind49,0,0.04338118,0.321390302
2018,Ind30_Ind49,0,0.125882141,0.284764802
2018,Ind27_Ind49,0,0.073854275,0.346914594
2018,Ind34_Ind49,0,0.064925078,0.323945935
2018,Ind49_Ind22,0,0.038727244,0.031488702
2018,Ind49_Ind31,0,0.098098298,0.341886956
2018,Ind49_Ind26,0,0.03342082,0.332004656
2018,Ind49_Ind28,0,0.090293947,0.330267511
2018,Ind49_Ind29,0,0.091461597,0.321582277
2018,Ind49_Ind13,0,0.105190127,0.32916729
2018,Ind49_Ind20,0,0.08320834,0.200234374
2018,Ind11_Ind49,0,0.125436012,0.211222543
2018,Ind10_Ind49,0,0.085639897,0.233558078
2018,Ind15_Ind49,0,0.03449818,0.236743163
2018,Ind18_Ind49,0,0.084284622,0.191745923
2018,Ind17_Ind49,0,0.044917846,0.214341873
2018,Ind49_Ind21,0,0.015870569,0.281156556
2018,Ind16_Ind49,0,0.006342098,0.240485648
2018,Ind49_Ind32,0,0.015134359,0.350990363
2018,Ind49_Ind12,0,0.041013711,0.25099081
2018,Ind49_Ind33,0,0.046162298,0.246111897
2018,Ind35_Ind49,0,0.114485919,0.328362483
2018,Ind49_Ind23,0,0.102580818,0
2018,Ind49_Ind14,0,0.035009817,0.306954267
2018,Ind49_Ind37,0.000993049,0.040460213,0.44328663
2018,Ind49_Ind36,0.005340454,0.084939932,0.434923006
2018,Ind49_Ind38,0.00297619,0.048768422,0.528996519
2018,Ind49_Ind41,0,0.11430754,0.508070364
2018,Ind39_Ind49,0,0.096738198,0.512689089
2018,Ind49_Ind42,0,0.094899553,0.491564835
2018,Ind49_Ind40,0,0.066798911,0.516730817
2018,Ind49_Ind26,0,0.015825513,0.511639997
2018,Ind44_Ind49,0,0.067200558,0.517201827
2018,Ind45_Ind49,0.146666667,0.104094474,0.678717474
2018,Ind53_Ind49,0.40625,0.009613254,0.944556181
2018,Ind49_Ind48,0.531914894,0.151748423,0.915418055
2018,Ind49_Ind54,0.377777778,0.026162953,0.933091347
2018,Ind49_TiInd8,0.322222222,0.004756592,0.906952933
2018,Ind1_Ind47,0.001387283,0.06352957,0.324237158
2018,Ind47_Ind5,0.000970167,0.010712539,0.336863206
2018,Ind6_Ind47,0.000992802,0.182814081,0.336382379
2018,Ind47_Ind3,0.001961746,0.18381413,0.344733948
2018,Ind47_Ind9,0.001855288,0.12605206,0.348105966
2018,Ind47_Ind7,0.000993542,0.131322769,0.345068937
2018,Ind47_Ind2,0.000657318,0.021043957,0.33068223
2018,Ind47_Ind4,0.000266738,0.044578015,0.336751963
2018,Ind47_Ind8,0.000748223,0.1315513,0.35032318
2018,Ind24_Ind47,0.002965159,0.204929581,0.314174915
2018,Ind47_Ind25,0.001831502,0.07070644,0.333860059
2018,Ind47_Ind30,0.002386635,0.115660534,0.30635237
2018,Ind47_Ind27,0.002146844,0.071621022,0.354472934
2018,Ind47_Ind34,0.003107198,0.08424531,0.347005469
2018,Ind47_Ind22,0,0.044072332,0.041064299
2018,Ind47_Ind31,0.001759944,0.086421088,0.347250011
2018,Ind47_Ind26,0.001201201,0.062237182,0.35212944
2018,Ind47_Ind28,0.002089136,0.1221503,0.337199351
2018,Ind47_Ind29,0.002022245,0.128225083,0.32539501
2018,Ind47_Ind13,0.002394636,0.174823695,0.35118742
2018,Ind47_Ind20,0.002354326,0.107686714,0.207698821
2018,Ind11_Ind47,0.001717475,0.120774139,0.219977727
2018,Ind47_Ind10,0.001111523,0.093291,0.241386725
2018,Ind15_Ind47,0.002661934,0.037168686,0.242932502
2018,Ind47_Ind18,0,0.067220515,0.200995359
2018,Ind47_Ind17,0.0023245,0.045033532,0.223342762
2018,Ind47_Ind21,0,0.023469484,0.29523724
2018,Ind47_Ind16,0.004530744,0.032574455,0.252115024
2018,Ind47_Ind32,0.000906618,0.033322028,0.366477167
2018,Ind47_Ind12,0.003371869,0.031047353,0.270700873
2018,Ind47_Ind33,0.000501002,0.05914161,0.26371656
2018,Ind47_Ind35,0.001339585,0.164578947,0.342628471
2018,Ind47_Ind23,0,0.127322971,0.001347624
2018,Ind47_Ind14,0.001040583,0.075290698,0.318445227
2018,Ind47_Ind37,0.005747126,0.058324305,0.443103941
2018,Ind47_Ind36,0.011450382,0.080277704,0.43208024
2018,Ind47_Ind38,0.016085791,0.071477651,0.556076089
2018,Ind47_Ind41,0.019138756,0.164482525,0.511725252
2018,Ind39_Ind47,0.003745318,0.11589024,0.536677462
2018,Ind47_Ind42,0.004385965,0.105974547,0.514004418
2018,Ind47_Ind40,0.018050542,0.081657773,0.540996182
2018,Ind47_Ind26,0.036866359,0.049659818,0.519017734
2018,Ind47_Ind44,0.014218009,0.07480578,0.520387155
2018,Ind47_Ind45,0.132743363,0.145195738,0.69723981
2018,Ind47_Ind53,0.475,0.035888053,0.942925202
2018,Ind47_Ind48,0.537190083,0.111357539,0.933840944
2018,Ind47_Ind54,0.406779661,0.035135206,0.886275959
2018,Ind47_TiInd8,0.424778761,0.005918319,0.921025023
2018,Ind47_Ind49,0.445378151,0.112761772,0.906132877
2018,Ind1_Ind51,0.000466418,0.039352206,0.28190859
2018,Ind51_Ind5,0,0.013450161,0.29571941
2018,Ind6_Ind51,0.000250564,0.053507666,0.292350252
2018,Ind51_Ind3,0.000494682,0.014485609,0.304068603
2018,Ind51_Ind9,0,0.095454213,0.307229489
